timestamp,open,high,low,close,volume
2026-01-06 04:00:00+00:00,93747.38,94000.0,93728.01,93796.03,138.80349798
2026-01-06 05:00:00+00:00,93796.03,93816.56,93554.0,93582.1,105.6542342
2026-01-06 06:00:00+00:00,93582.1,93939.0,93516.82,93751.61,143.03640484
2026-01-06 07:00:00+00:00,93751.61,93759.8,93100.01,93212.74,288.96221963
2026-01-06 08:00:00+00:00,93212.74,93386.57,93134.94,93198.33,247.27958159
2026-01-06 09:00:00+00:00,93198.33,93543.97,93186.95,93424.01,187.18951465
2026-01-06 10:00:00+00:00,93424.01,93634.0,93371.52,93549.7,166.01437618
2026-01-06 11:00:00+00:00,93549.71,93881.51,93540.48,93830.0,149.50394118
2026-01-06 12:00:00+00:00,93830.01,93967.63,93756.97,93831.57,126.99886706
2026-01-06 13:00:00+00:00,93831.57,93846.93,93613.19,93692.96,190.9306882
2026-01-06 14:00:00+00:00,93692.95,94439.63,93483.9,93809.96,993.84236107
2026-01-06 15:00:00+00:00,93810.01,94311.31,93305.06,93621.84,682.55408486
2026-01-06 16:00:00+00:00,93621.84,93754.35,92269.07,92647.58,941.38908447
2026-01-06 17:00:00+00:00,92645.98,92730.0,91458.41,91527.98,1066.38384481
2026-01-06 18:00:00+00:00,91527.98,92184.56,91203.13,91983.98,859.84135322
2026-01-06 19:00:00+00:00,91983.98,92292.11,91829.78,92040.91,409.7391143
2026-01-06 20:00:00+00:00,92040.91,92651.95,92040.91,92447.52,557.91063241
2026-01-06 21:00:00+00:00,92442.25,93793.92,92322.44,93218.66,831.04329861
2026-01-06 22:00:00+00:00,93218.65,93495.06,92917.45,93323.07,317.11501348
2026-01-06 23:00:00+00:00,93323.07,93760.01,93302.88,93722.01,280.73180909
2026-01-07 00:00:00+00:00,93722.01,93722.01,92607.23,92652.02,329.42548222
2026-01-07 01:00:00+00:00,92652.02,92845.52,92274.58,92379.88,329.73106099
2026-01-07 02:00:00+00:00,92381.7,93018.19,92181.99,92905.22,270.4122131
2026-01-07 03:00:00+00:00,92904.06,93079.95,92690.07,92760.01,217.74551887
2026-01-07 04:00:00+00:00,92760.02,92890.58,92528.85,92609.45,172.35897062
2026-01-07 05:00:00+00:00,92609.44,92819.32,92440.81,92478.38,148.59732957
2026-01-07 06:00:00+00:00,92478.38,92841.89,92463.36,92547.61,99.83011507
2026-01-07 07:00:00+00:00,92551.99,92833.25,92551.99,92822.38,88.49324646
2026-01-07 08:00:00+00:00,92822.38,92917.2,92599.38,92646.71,160.5388244
2026-01-07 09:00:00+00:00,92646.72,92648.17,91525.49,91629.1,360.46276017
2026-01-07 10:00:00+00:00,91629.96,91925.81,91518.63,91890.95,221.24579034
2026-01-07 11:00:00+00:00,91890.96,92184.0,91851.12,92013.08,138.20342903
2026-01-07 12:00:00+00:00,92007.2,92100.12,91880.19,91915.99,173.61833233
2026-01-07 13:00:00+00:00,91916.0,92209.68,91781.41,91970.02,163.66886906
2026-01-07 14:00:00+00:00,91970.02,92080.2,91273.44,91898.86,697.56848072
2026-01-07 15:00:00+00:00,91898.87,91935.78,90924.85,91258.01,1469.21282233
2026-01-07 16:00:00+00:00,91264.0,91715.99,91038.96,91176.81,874.74945097
2026-01-07 17:00:00+00:00,91178.82,91623.0,90926.42,91151.3,984.34429292
2026-01-07 18:00:00+00:00,91151.27,91358.75,90645.42,90810.04,612.32090999
2026-01-07 19:00:00+00:00,90810.03,91179.99,90576.24,91065.29,655.41925427
2026-01-07 20:00:00+00:00,91075.41,91200.0,90653.83,90930.07,503.26750833
2026-01-07 21:00:00+00:00,90930.07,91144.57,90915.54,90995.84,162.16560949
2026-01-07 22:00:00+00:00,90995.83,91277.3,90786.44,91085.3,203.13202537
2026-01-07 23:00:00+00:00,91085.29,91391.3,90915.97,91279.73,280.65766339
2026-01-08 00:00:00+00:00,91279.73,91432.48,90979.62,91296.01,176.19507119
2026-01-08 01:00:00+00:00,91296.02,91580.01,91194.57,91316.98,253.5522849
2026-01-08 02:00:00+00:00,91316.98,91378.43,90648.0,90855.54,335.62347249
2026-01-08 03:00:00+00:00,90854.0,91021.85,90500.76,90702.0,195.51465444
2026-01-08 04:00:00+00:00,90702.0,91074.01,90589.7,90919.46,202.71302714
2026-01-08 05:00:00+00:00,90918.31,91080.0,90668.01,90713.97,133.87935937
2026-01-08 06:00:00+00:00,90713.97,90760.0,89773.8,89778.22,528.67317491
2026-01-08 07:00:00+00:00,89776.06,90468.64,89515.78,90408.0,343.55625977
2026-01-08 08:00:00+00:00,90415.5,90657.7,90030.0,90112.0,153.95361314
2026-01-08 09:00:00+00:00,90110.52,90266.38,89835.53,89893.98,165.61875706
2026-01-08 10:00:00+00:00,89893.98,90399.0,89656.5,90291.98,299.03343856
2026-01-08 11:00:00+00:00,90290.0,90372.8,89896.52,90097.8,429.71792093
2026-01-08 12:00:00+00:00,90097.8,90109.6,89649.32,89859.75,388.05895916
2026-01-08 13:00:00+00:00,89859.75,89988.0,89744.76,89831.98,271.05720006
2026-01-08 14:00:00+00:00,89831.98,90071.5,89200.0,89906.34,1129.46100428
2026-01-08 15:00:00+00:00,89906.01,90766.14,89700.0,90690.0,779.29092398
2026-01-08 16:00:00+00:00,90690.02,90863.86,90193.01,90852.01,588.85383703
2026-01-08 17:00:00+00:00,90852.01,91377.59,90754.61,91304.01,895.81692714
2026-01-08 18:00:00+00:00,91304.01,91403.97,90864.45,91046.01,786.60211447
2026-01-08 19:00:00+00:00,91046.0,91265.9,90726.7,90856.97,328.46399473
2026-01-08 20:00:00+00:00,90856.96,90920.59,90481.66,90847.09,618.1691389
2026-01-08 21:00:00+00:00,90848.0,91262.56,90833.43,91201.91,744.5088686
2026-01-08 22:00:00+00:00,91206.37,91425.0,90958.55,91162.4,276.91509867
2026-01-08 23:00:00+00:00,91162.4,91274.62,90970.86,91026.0,308.00639247
2026-01-09 00:00:00+00:00,91024.01,91230.65,90970.56,91207.89,256.58908328
2026-01-09 01:00:00+00:00,91207.89,91551.78,90750.04,90965.75,421.50695096
2026-01-09 02:00:00+00:00,90964.37,91401.78,90929.92,90954.89,224.2530087
2026-01-09 03:00:00+00:00,90954.89,91185.0,90866.56,91119.49,181.58198666
2026-01-09 04:00:00+00:00,91119.5,91141.5,90834.6,90922.01,103.36081846
2026-01-09 05:00:00+00:00,90922.01,91028.0,90798.92,90978.01,175.27712281
2026-01-09 06:00:00+00:00,90978.0,91044.8,90866.05,91016.81,261.29873613
2026-01-09 07:00:00+00:00,91016.81,91016.81,90626.82,90642.0,587.32666477
2026-01-09 08:00:00+00:00,90640.58,90741.08,89583.58,89903.34,493.87183317
2026-01-09 09:00:00+00:00,89908.0,90370.63,89887.98,90227.83,198.77785894
2026-01-09 10:00:00+00:00,90227.82,90451.39,90165.44,90384.04,91.45250158
2026-01-09 11:00:00+00:00,90384.05,90594.89,90300.91,90348.09,92.5070484
2026-01-09 12:00:00+00:00,90348.09,90504.3,90133.9,90341.23,135.89251413
2026-01-09 13:00:00+00:00,90345.99,90843.31,90304.18,90495.13,356.60199847
2026-01-09 14:00:00+00:00,90495.13,90595.59,89836.16,90051.95,630.90027145
2026-01-09 15:00:00+00:00,90051.95,91944.52,89735.11,91096.0,1340.46744277
2026-01-09 16:00:00+00:00,91094.51,91745.55,91063.02,91553.04,599.18981321
2026-01-09 17:00:00+00:00,91553.04,91599.99,90908.76,91332.55,965.57853099
2026-01-09 18:00:00+00:00,91332.53,91437.15,90239.81,90723.97,688.59663086
2026-01-09 19:00:00+00:00,90723.96,90725.61,90064.43,90217.89,526.01665504
2026-01-09 20:00:00+00:00,90217.88,90482.0,90109.13,90195.99,441.45461356
2026-01-09 21:00:00+00:00,90188.01,90550.0,90000.0,90410.01,258.57092613
2026-01-09 22:00:00+00:00,90410.02,90586.13,90222.1,90500.0,111.1747631
2026-01-09 23:00:00+00:00,90500.0,90587.83,90459.39,90515.45,130.39661168
2026-01-10 00:00:00+00:00,90515.12,90560.39,90375.99,90463.85,78.26285937
2026-01-10 01:00:00+00:00,90463.54,90608.0,90447.64,90560.02,97.93847084
2026-01-10 02:00:00+00:00,90560.03,90650.0,90468.0,90563.98,175.55413839
2026-01-10 03:00:00+00:00,90563.97,90563.98,90419.7,90503.51,46.51934019
2026-01-10 04:00:00+00:00,90503.49,90524.82,90280.0,90325.99,69.13324163
2026-01-10 05:00:00+00:00,90326.0,90489.05,90302.0,90469.76,41.33708066
2026-01-10 06:00:00+00:00,90469.77,90481.99,90340.01,90372.06,28.14968743
2026-01-10 07:00:00+00:00,90372.07,90557.68,90372.06,90543.77,38.73789783
2026-01-10 08:00:00+00:00,90543.77,90620.55,90489.77,90540.0,68.29840782
2026-01-10 09:00:00+00:00,90540.0,90643.91,90495.98,90642.0,51.82562362
2026-01-10 10:00:00+00:00,90642.0,90698.0,90599.6,90697.15,220.59202747
2026-01-10 11:00:00+00:00,90697.15,90697.15,90584.0,90614.02,38.28362634
2026-01-10 12:00:00+00:00,90614.03,90672.03,90536.41,90620.27,61.00618795
2026-01-10 13:00:00+00:00,90620.26,90645.0,90516.0,90535.89,45.12721151
2026-01-10 14:00:00+00:00,90535.88,90541.96,90415.77,90472.0,62.20401284
2026-01-10 15:00:00+00:00,90472.0,90550.0,90448.96,90536.87,48.15263959
2026-01-10 16:00:00+00:00,90536.87,90610.0,90484.91,90556.01,62.5215227
2026-01-10 17:00:00+00:00,90556.0,90620.56,90403.76,90426.68,72.06155382
2026-01-10 18:00:00+00:00,90435.72,90484.82,90380.53,90468.64,88.29869553
2026-01-10 19:00:00+00:00,90468.63,90520.07,90445.09,90509.92,37.85250421
2026-01-10 20:00:00+00:00,90509.93,90545.57,90438.3,90448.0,55.96595771
2026-01-10 21:00:00+00:00,90447.99,90452.88,90364.95,90381.92,65.50652321
2026-01-10 22:00:00+00:00,90381.84,90471.63,90251.43,90306.17,96.79389075
2026-01-10 23:00:00+00:00,90306.16,90450.27,90277.66,90385.54,83.73417157
2026-01-11 00:00:00+00:00,90387.36,90525.3,90324.8,90505.35,74.1974981
2026-01-11 01:00:00+00:00,90505.34,90552.43,90408.94,90513.51,51.93877549
2026-01-11 02:00:00+00:00,90513.51,90614.0,90492.62,90568.41,73.76421098
2026-01-11 03:00:00+00:00,90568.41,90624.99,90508.91,90618.85,59.9628618
2026-01-11 04:00:00+00:00,90618.85,90670.0,90538.14,90670.0,45.52493754
2026-01-11 05:00:00+00:00,90670.0,90734.42,90612.01,90656.01,116.14378149
2026-01-11 06:00:00+00:00,90656.01,90683.44,90472.74,90619.28,45.44326242
2026-01-11 07:00:00+00:00,90619.28,90639.95,90547.61,90585.96,28.3186862
2026-01-11 08:00:00+00:00,90585.96,90694.17,90491.93,90661.36,60.80410502
2026-01-11 09:00:00+00:00,90665.38,90695.48,90547.21,90609.15,42.50027
2026-01-11 10:00:00+00:00,90609.15,90615.32,90554.7,90609.98,20.6720142
2026-01-11 11:00:00+00:00,90609.97,90639.26,90568.17,90621.85,23.53231963
2026-01-11 12:00:00+00:00,90626.99,90872.07,90590.18,90801.52,145.6205873
2026-01-11 13:00:00+00:00,90801.52,90845.88,90686.72,90735.0,58.09958527
2026-01-11 14:00:00+00:00,90735.0,91067.94,90734.99,90996.52,151.17236875
2026-01-11 15:00:00+00:00,90996.52,91034.52,90582.0,90751.56,136.24477052
2026-01-11 16:00:00+00:00,90751.56,91173.12,90745.66,90909.86,132.49540829
2026-01-11 17:00:00+00:00,90909.85,91028.99,90772.52,90849.52,93.34796479
2026-01-11 18:00:00+00:00,90849.51,90856.14,90654.81,90749.99,95.77135241
2026-01-11 19:00:00+00:00,90751.53,90802.56,90537.01,90553.91,92.21652595
2026-01-11 20:00:00+00:00,90554.0,90603.86,90290.0,90566.87,188.32859995
2026-01-11 21:00:00+00:00,90567.94,90704.4,90463.36,90618.0,83.21947248
2026-01-11 22:00:00+00:00,90618.0,90618.0,90295.56,90401.63,103.12996242
2026-01-11 23:00:00+00:00,90400.38,90923.52,90109.0,90872.01,340.40310789
2026-01-12 00:00:00+00:00,90878.51,91123.6,90562.92,91120.0,340.57482738
2026-01-12 01:00:00+00:00,91120.0,91680.02,90953.49,91280.25,567.57079438
2026-01-12 02:00:00+00:00,91280.25,92260.49,91230.0,92084.01,630.3974371
2026-01-12 03:00:00+00:00,92084.01,92406.3,91664.01,91677.99,527.89477242
2026-01-12 04:00:00+00:00,91678.0,92166.46,91608.35,92041.4,208.29945596
2026-01-12 05:00:00+00:00,92041.34,92142.0,91911.28,91986.54,160.9638447
2026-01-12 06:00:00+00:00,91986.54,92076.2,91669.22,91694.85,159.01270921
2026-01-12 07:00:00+00:00,91694.85,91841.74,91255.0,91277.59,195.28851957
2026-01-12 08:00:00+00:00,91277.58,91505.64,90254.05,90627.98,427.88091192
2026-01-12 09:00:00+00:00,90627.98,90819.28,90521.46,90566.17,212.97594785
2026-01-12 10:00:00+00:00,90566.16,90665.5,90234.0,90315.36,181.56942065
2026-01-12 11:00:00+00:00,90308.08,90687.23,90297.69,90495.27,160.41451804
2026-01-12 12:00:00+00:00,90495.2,90750.5,90473.12,90667.36,132.77520715
2026-01-12 13:00:00+00:00,90664.8,90721.76,90414.95,90508.0,171.76345933
2026-01-12 14:00:00+00:00,90507.97,91035.22,90003.46,90791.99,647.89710264
2026-01-12 15:00:00+00:00,90789.33,91596.42,90588.49,91579.72,970.63016464
2026-01-12 16:00:00+00:00,91577.04,92257.47,91495.0,92061.74,1328.36602296
2026-01-12 17:00:00+00:00,92063.18,92256.36,90944.26,91432.51,802.1631957
2026-01-12 18:00:00+00:00,91432.51,91884.87,91331.76,91615.52,397.90965789
2026-01-12 19:00:00+00:00,91615.52,91809.11,91349.29,91784.13,317.07074341
2026-01-12 20:00:00+00:00,91784.13,91981.1,91326.61,91409.51,268.2444502
2026-01-12 21:00:00+00:00,91404.42,91436.87,90852.79,90973.97,496.5420567
2026-01-12 22:00:00+00:00,90973.97,91358.04,90973.96,91140.61,197.7087342
2026-01-12 23:00:00+00:00,91140.62,91222.26,90964.5,91188.09,179.83034424
2026-01-13 00:00:00+00:00,91188.08,91453.66,91148.12,91366.82,224.54764722
2026-01-13 01:00:00+00:00,91366.82,91440.8,90925.17,91084.04,186.38143459
2026-01-13 02:00:00+00:00,91084.04,91277.99,91007.01,91018.04,127.10324152
2026-01-13 03:00:00+00:00,91018.04,91357.99,91012.0,91310.01,149.71524655
2026-01-13 04:00:00+00:00,91310.01,91565.0,91236.0,91406.77,114.35782702
2026-01-13 05:00:00+00:00,91407.63,92156.93,91375.83,91820.24,322.4740942
2026-01-13 06:00:00+00:00,91818.0,92188.0,91694.21,92085.12,235.90605527
2026-01-13 07:00:00+00:00,92085.13,92111.4,91773.73,91837.19,142.33513753
2026-01-13 08:00:00+00:00,91842.01,92163.81,91831.08,92076.41,138.64020344
2026-01-13 09:00:00+00:00,92076.41,92590.0,91854.2,92186.3,508.57197504
2026-01-13 10:00:00+00:00,92186.3,92259.89,91928.7,92040.2,113.07207045
2026-01-13 11:00:00+00:00,92040.2,92166.3,91860.63,91895.69,144.49287268
2026-01-13 12:00:00+00:00,91900.0,92058.55,91810.88,92019.13,104.43545894
2026-01-13 13:00:00+00:00,92019.13,92539.93,91882.27,91973.55,541.71139114
2026-01-13 14:00:00+00:00,91970.71,92851.88,91681.16,92394.72,1366.37009069
2026-01-13 15:00:00+00:00,92394.71,93432.69,92026.0,93425.99,1810.30896169
2026-01-13 16:00:00+00:00,93425.94,93754.0,93037.87,93384.11,2076.75497981
2026-01-13 17:00:00+00:00,93384.11,93490.0,93063.57,93190.12,732.37921553
2026-01-13 18:00:00+00:00,93190.06,93849.99,93140.0,93606.17,1104.30893176
2026-01-13 19:00:00+00:00,93606.18,94242.89,93440.01,94230.54,1449.73400303
2026-01-13 20:00:00+00:00,94232.94,94500.0,94143.34,94411.91,2096.13111292
2026-01-13 21:00:00+00:00,94415.71,94500.0,93926.09,94090.01,1294.53865904
2026-01-13 22:00:00+00:00,94090.0,96250.0,94085.64,95737.5,1568.40171062
2026-01-13 23:00:00+00:00,95741.63,96097.0,95032.51,95384.23,600.88787802
2026-01-14 00:00:00+00:00,95385.59,95622.9,95139.33,95208.02,423.48564937
2026-01-14 01:00:00+00:00,95208.02,95550.01,95085.51,95217.65,463.63944204
2026-01-14 02:00:00+00:00,95216.0,95540.0,95150.63,95319.35,480.63628287
2026-01-14 03:00:00+00:00,95319.35,95691.95,95235.95,95683.13,325.8639322
2026-01-14 04:00:00+00:00,95683.14,95759.8,95189.18,95208.86,273.03653332
2026-01-14 05:00:00+00:00,95208.85,95262.8,94945.9,95000.01,634.23383414
2026-01-14 06:00:00+00:00,95000.01,95016.38,94518.63,95004.73,361.95492468
2026-01-14 07:00:00+00:00,95004.72,95217.85,94833.96,95186.89,298.34541205
2026-01-14 08:00:00+00:00,95186.9,95298.66,94858.01,94862.0,177.54166484
2026-01-14 09:00:00+00:00,94867.61,95175.54,94850.07,95068.07,287.84016375
2026-01-14 10:00:00+00:00,95068.07,95281.33,94862.01,95066.01,288.58979704
2026-01-14 11:00:00+00:00,95064.61,95080.37,94687.22,94756.03,210.74237757
2026-01-14 12:00:00+00:00,94755.02,95125.56,94634.0,95034.55,291.64843029
2026-01-14 13:00:00+00:00,95034.56,95206.93,94851.17,94958.6,460.90239719
2026-01-14 14:00:00+00:00,94957.0,96816.0,94938.96,96505.99,2257.7847949
2026-01-14 15:00:00+00:00,96504.03,97112.51,96176.95,96770.01,3323.20882936
2026-01-14 16:00:00+00:00,96772.01,97729.98,96742.01,97321.38,3260.7299376
2026-01-14 17:00:00+00:00,97321.38,97843.91,96801.37,96974.0,1898.16751795
2026-01-14 18:00:00+00:00,96974.0,97140.12,96211.99,96814.02,1138.1221455
2026-01-14 19:00:00+00:00,96814.02,97692.75,96681.01,97273.44,820.29741841
2026-01-14 20:00:00+00:00,97275.78,97963.62,97204.01,97676.01,1076.05447647
2026-01-14 21:00:00+00:00,97679.98,97738.11,97389.26,97574.0,806.50460364
2026-01-14 22:00:00+00:00,97570.02,97588.95,96793.2,96888.31,726.99345286
2026-01-14 23:00:00+00:00,96888.31,97395.49,96857.89,96955.16,411.96737351
2026-01-15 00:00:00+00:00,96954.02,97015.41,96467.17,96646.71,411.42161483
2026-01-15 01:00:00+00:00,96646.71,96989.91,96291.25,96431.13,371.26828633
2026-01-15 02:00:00+00:00,96431.13,96608.7,96085.52,96307.38,299.64822319
2026-01-15 03:00:00+00:00,96307.38,96383.16,95742.0,95950.0,384.48432316
2026-01-15 04:00:00+00:00,95950.0,96355.14,95915.45,96288.01,253.02946952
2026-01-15 05:00:00+00:00,96288.01,96486.43,96205.17,96403.32,289.22930708
2026-01-15 06:00:00+00:00,96403.32,96565.61,96152.34,96213.81,321.84149434
2026-01-15 07:00:00+00:00,96213.82,96737.34,96162.12,96616.13,168.65799788
2026-01-15 08:00:00+00:00,96617.7,96648.58,96272.0,96626.56,244.48253003
2026-01-15 09:00:00+00:00,96626.55,97176.42,96540.04,97030.5,295.64865616
2026-01-15 10:00:00+00:00,97035.57,97070.24,96723.62,96783.76,276.05687284
2026-01-15 11:00:00+00:00,96783.77,96904.96,96556.0,96562.02,189.53883465
2026-01-15 12:00:00+00:00,96562.01,96995.25,96500.0,96959.91,230.45480176
2026-01-15 13:00:00+00:00,96957.17,97012.08,96579.37,96832.99,436.38921924
2026-01-15 14:00:00+00:00,96832.98,97139.7,95540.0,96021.91,1231.22148467
2026-01-15 15:00:00+00:00,96021.9,96725.45,95400.01,96690.95,1127.39384433
2026-01-15 16:00:00+00:00,96682.49,96895.91,96226.9,96699.97,707.65914355
2026-01-15 17:00:00+00:00,96694.58,97041.95,96378.61,96584.0,454.09116556
2026-01-15 18:00:00+00:00,96583.99,96605.47,95716.28,95819.03,668.65710832
2026-01-15 19:00:00+00:00,95819.02,95916.13,95165.01,95464.9,607.3958186
2026-01-15 20:00:00+00:00,95470.0,95628.53,95066.19,95225.99,956.07918407
2026-01-15 21:00:00+00:00,95233.91,95596.92,95162.01,95555.47,363.57846823
2026-01-15 22:00:00+00:00,95555.46,95838.0,95462.0,95542.12,172.48774704
2026-01-15 23:00:00+00:00,95543.68,95691.66,95370.0,95587.65,158.61231385
2026-01-16 00:00:00+00:00,95578.2,95798.0,95540.0,95595.6,125.54318815
2026-01-16 01:00:00+00:00,95595.6,95830.49,95390.0,95632.49,157.15025089
2026-01-16 02:00:00+00:00,95632.49,95657.46,95350.01,95471.06,162.47698205
2026-01-16 03:00:00+00:00,95471.06,95562.39,95302.4,95319.18,123.59167502
2026-01-16 04:00:00+00:00,95319.17,95561.18,95117.1,95236.01,195.3793394
2026-01-16 05:00:00+00:00,95236.01,95668.1,95217.16,95636.86,181.36457876
2026-01-16 06:00:00+00:00,95636.87,95801.96,95502.01,95716.0,177.34747565
2026-01-16 07:00:00+00:00,95716.01,95760.9,95450.0,95628.93,107.21121646
2026-01-16 08:00:00+00:00,95628.93,95821.67,95547.14,95638.0,100.44459397
2026-01-16 09:00:00+00:00,95637.99,95754.46,95554.99,95578.02,52.43350233
2026-01-16 10:00:00+00:00,95571.91,95602.01,95259.0,95276.82,133.37240527
2026-01-16 11:00:00+00:00,95276.82,95447.74,95217.4,95388.0,149.35361285
2026-01-16 12:00:00+00:00,95388.0,95550.26,95325.82,95430.13,116.25291035
2026-01-16 13:00:00+00:00,95430.13,95548.47,95257.4,95413.12,181.72627151
2026-01-16 14:00:00+00:00,95413.12,95799.96,95138.1,95155.71,418.71728095
2026-01-16 15:00:00+00:00,95155.71,95630.1,94229.04,94531.87,1012.07252846
2026-01-16 16:00:00+00:00,94531.87,94964.39,94450.92,94831.99,350.81456207
2026-01-16 17:00:00+00:00,94831.99,95095.77,94517.98,95035.15,230.86189984
2026-01-16 18:00:00+00:00,95037.42,95187.8,94930.39,94951.64,336.22346862
2026-01-16 19:00:00+00:00,94951.64,95036.0,94784.59,94947.55,375.68419841
2026-01-16 20:00:00+00:00,94947.55,95552.64,94627.8,95536.0,829.11757859
2026-01-16 21:00:00+00:00,95530.02,95581.61,95000.0,95481.46,517.52445785
2026-01-16 22:00:00+00:00,95481.46,95557.7,95000.0,95473.99,145.87722494
2026-01-16 23:00:00+00:00,95473.97,95544.87,95381.93,95504.0,105.81909544
2026-01-17 00:00:00+00:00,95503.99,95542.25,95386.69,95427.97,85.35957134
2026-01-17 01:00:00+00:00,95426.64,95499.27,95335.24,95354.65,187.86692306
2026-01-17 02:00:00+00:00,95354.65,95387.27,95163.86,95326.01,81.46043106
2026-01-17 03:00:00+00:00,95326.0,95348.0,95218.97,95326.18,68.98083543
2026-01-17 04:00:00+00:00,95326.18,95338.03,95212.1,95270.89,54.40224959
2026-01-17 05:00:00+00:00,95274.02,95347.8,95236.49,95279.99,65.40507566
2026-01-17 06:00:00+00:00,95279.99,95297.8,95154.0,95187.7,40.56992533
2026-01-17 07:00:00+00:00,95187.7,95187.71,95007.5,95060.09,53.06149891
2026-01-17 08:00:00+00:00,95060.08,95221.31,94995.0,95216.01,58.02773267
2026-01-17 09:00:00+00:00,95216.01,95261.22,95134.0,95222.33,26.74170307
2026-01-17 10:00:00+00:00,95222.32,95239.54,95064.86,95065.44,30.78351188
2026-01-17 11:00:00+00:00,95065.44,95287.13,95024.14,95279.82,32.69409794
2026-01-17 12:00:00+00:00,95279.56,95355.01,95193.85,95220.0,40.75664695
2026-01-17 13:00:00+00:00,95219.99,95410.12,95158.84,95402.02,61.64747622
2026-01-17 14:00:00+00:00,95402.01,95509.96,95313.79,95434.99,76.34226711
2026-01-17 15:00:00+00:00,95430.36,95600.0,95394.43,95541.15,108.36798772
2026-01-17 16:00:00+00:00,95541.16,95546.22,95180.01,95269.06,137.08480655
2026-01-17 17:00:00+00:00,95269.06,95428.84,95252.0,95337.69,84.25137823
2026-01-17 18:00:00+00:00,95345.07,95448.43,95308.87,95388.42,62.99336029
2026-01-17 19:00:00+00:00,95388.41,95388.42,95237.68,95260.17,62.26848209
2026-01-17 20:00:00+00:00,95260.17,95363.02,95237.71,95342.11,55.8797816
2026-01-17 21:00:00+00:00,95342.11,95377.8,95235.61,95271.69,57.2722028
2026-01-17 22:00:00+00:00,95271.69,95271.69,94980.12,95124.25,110.61817511
2026-01-17 23:00:00+00:00,95124.25,95180.26,95066.72,95109.99,111.23481202
2026-01-18 00:00:00+00:00,95109.99,95197.7,95027.52,95070.66,64.97377796
